"";"x.17";"x.18";"x.19";"x.20";"classes"
"5659";56;57;63;41;"vegetation stubble"
"5660";60;54;75;59;"vegetation stubble"
"5661";53;54;79;67;"vegetation stubble"
"5662";53;51;75;59;"vegetation stubble"
"5663";53;57;75;63;"vegetation stubble"
"5664";60;83;91;74;"red soil"
"5665";60;99;108;88;"red soil"
"5666";68;112;118;96;"red soil"
"5667";64;107;122;96;"red soil"
"5668";68;116;128;99;"red soil"
"5669";71;112;122;99;"red soil"
"5670";64;68;67;56;"very damp grey soil"
"5671";75;87;93;71;"damp grey soil"
"5672";75;91;93;71;"damp grey soil"
"5673";75;87;96;71;"damp grey soil"
"5674";71;83;93;67;"damp grey soil"
"5675";63;75;85;62;"very damp grey soil"
"5676";59;64;77;71;"vegetation stubble"
"5677";75;83;89;71;"very damp grey soil"
"5678";79;107;109;87;"grey soil"
"5679";84;99;104;83;"grey soil"
"5680";71;83;81;62;"grey soil"
"5681";55;61;63;46;"vegetation stubble"
"5682";51;54;67;50;"vegetation stubble"
"5683";55;58;70;58;"vegetation stubble"
"5684";55;54;74;62;"vegetation stubble"
"5685";51;54;74;58;"vegetation stubble"
"5686";55;54;70;58;"vegetation stubble"
"5687";55;51;77;67;"vegetation stubble"
"5688";51;58;81;75;"vegetation stubble"
"5689";71;111;113;96;"red soil"
"5690";71;111;123;104;"red soil"
"5691";67;111;123;100;"red soil"
"5692";63;68;70;54;"very damp grey soil"
"5693";63;68;70;54;"very damp grey soil"
"5694";63;64;70;58;"very damp grey soil"
"5695";78;87;92;74;"damp grey soil"
"5696";78;87;88;70;"damp grey soil"
"5697";66;79;80;66;"very damp grey soil"
"5698";59;63;73;66;"vegetation stubble"
"5699";66;63;84;66;"vegetation stubble"
"5700";74;79;88;74;"very damp grey soil"
"5701";74;87;96;70;"very damp grey soil"
"5702";82;104;112;89;"grey soil"
"5703";82;104;112;89;"grey soil"
"5704";78;96;104;81;"grey soil"
"5705";52;53;69;52;"vegetation stubble"
"5706";56;53;76;59;"vegetation stubble"
"5707";59;71;88;78;"vegetation stubble"
"5708";70;113;122;96;"red soil"
"5709";66;113;122;100;"red soil"
"5710";66;109;122;96;"red soil"
"5711";66;113;122;103;"red soil"
"5712";66;109;122;96;"red soil"
"5713";66;109;122;96;"red soil"
"5714";63;96;104;89;"red soil"
"5715";63;67;73;55;"very damp grey soil"
"5716";63;67;69;55;"very damp grey soil"
"5717";75;91;97;72;"damp grey soil"
"5718";79;91;90;68;"damp grey soil"
"5719";79;88;90;72;"damp grey soil"
"5720";71;84;86;68;"damp grey soil"
"5721";67;77;86;64;"very damp grey soil"
"5722";75;88;97;79;"damp grey soil"
"5723";75;81;86;75;"damp grey soil"
"5724";63;66;79;68;"vegetation stubble"
"5725";75;81;93;68;"very damp grey soil"
"5726";75;84;90;72;"very damp grey soil"
"5727";83;103;110;86;"grey soil"
"5728";83;99;110;86;"grey soil"
"5729";79;95;105;83;"grey soil"
"5730";56;54;65;49;"vegetation stubble"
"5731";56;57;72;57;"vegetation stubble"
"5732";56;57;75;57;"vegetation stubble"
"5733";67;77;97;83;"vegetation stubble"
"5734";71;103;110;86;"red soil"
"5735";67;99;110;86;"red soil"
"5736";67;103;119;94;"red soil"
"5737";63;103;114;94;"red soil"
"5738";67;108;119;98;"red soil"
"5739";67;108;124;98;"red soil"
"5740";59;66;65;60;"very damp grey soil"
"5741";67;66;72;57;"very damp grey soil"
"5742";82;84;89;73;"damp grey soil"
"5743";78;84;89;69;"damp grey soil"
"5744";78;88;89;69;"damp grey soil"
"5745";70;79;85;62;"very damp grey soil"
"5746";67;79;82;65;"very damp grey soil"
"5747";67;84;89;65;"very damp grey soil"
"5748";67;75;89;73;"very damp grey soil"
"5749";67;75;85;73;"very damp grey soil"
"5750";85;111;114;90;"grey soil"
"5751";70;79;82;65;"vegetation stubble"
"5752";57;60;70;55;"vegetation stubble"
"5753";60;63;78;62;"vegetation stubble"
"5754";60;71;85;69;"vegetation stubble"
"5755";60;56;78;69;"vegetation stubble"
"5756";82;92;105;90;"grey soil"
"5757";93;115;124;97;"grey soil"
"5758";70;111;119;94;"red soil"
"5759";67;106;119;97;"red soil"
"5760";63;102;119;94;"red soil"
"5761";63;102;114;94;"red soil"
"5762";63;106;119;94;"red soil"
"5763";63;106;119;97;"red soil"
"5764";63;111;124;97;"red soil"
"5765";76;89;94;72;"damp grey soil"
"5766";80;94;94;76;"damp grey soil"
"5767";80;89;94;72;"damp grey soil"
"5768";76;85;86;68;"damp grey soil"
"5769";76;85;90;68;"damp grey soil"
"5770";80;85;86;68;"damp grey soil"
"5771";80;89;94;72;"damp grey soil"
"5772";68;77;82;65;"very damp grey soil"
"5773";68;77;86;65;"very damp grey soil"
"5774";68;77;82;65;"very damp grey soil"
"5775";64;73;78;57;"very damp grey soil"
"5776";72;81;90;76;"damp grey soil"
"5777";68;77;86;68;"very damp grey soil"
"5778";60;62;74;57;"vegetation stubble"
"5779";53;49;74;57;"vegetation stubble"
"5780";80;106;115;94;"grey soil"
"5781";76;89;90;68;"grey soil"
"5782";64;73;71;54;"vegetation stubble"
"5783";60;66;74;61;"vegetation stubble"
"5784";60;69;86;76;"vegetation stubble"
"5785";60;85;94;79;"red soil"
"5786";64;102;115;94;"red soil"
"5787";68;106;115;94;"red soil"
"5788";64;111;125;102;"red soil"
"5789";72;111;111;98;"red soil"
"5790";68;102;106;87;"red soil"
"5791";64;77;74;61;"very damp grey soil"
"5792";80;91;96;74;"damp grey soil"
"5793";76;91;91;70;"damp grey soil"
"5794";71;87;91;70;"damp grey soil"
"5795";80;91;91;67;"damp grey soil"
"5796";71;83;87;67;"damp grey soil"
"5797";68;83;83;63;"very damp grey soil"
"5798";68;79;87;63;"very damp grey soil"
"5799";64;61;75;52;"vegetation stubble"
"5800";71;79;91;78;"vegetation stubble"
"5801";84;95;100;78;"very damp grey soil"
"5802";76;87;91;70;"very damp grey soil"
"5803";80;103;113;88;"grey soil"
"5804";80;103;113;88;"grey soil"
"5805";84;103;113;88;"grey soil"
"5806";84;103;113;92;"grey soil"
"5807";88;103;113;96;"grey soil"
"5808";71;87;100;81;"vegetation stubble"
"5809";92;116;128;103;"grey soil"
"5810";71;103;113;92;"red soil"
"5811";64;99;104;85;"red soil"
"5812";64;95;104;88;"red soil"
"5813";64;103;118;96;"red soil"
"5814";64;107;118;96;"red soil"
"5815";64;103;118;96;"red soil"
"5816";64;107;118;96;"red soil"
"5817";68;107;128;96;"red soil"
"5818";68;99;113;85;"red soil"
"5819";71;75;79;63;"very damp grey soil"
"5820";75;91;96;75;"damp grey soil"
"5821";79;87;96;71;"damp grey soil"
"5822";75;87;93;71;"damp grey soil"
"5823";75;87;85;67;"damp grey soil"
"5824";71;79;93;75;"vegetation stubble"
"5825";88;111;118;100;"grey soil"
"5826";71;91;93;71;"grey soil"
"5827";75;99;109;96;"red soil"
"5828";75;99;113;92;"red soil"
"5829";75;107;113;92;"red soil"
"5830";75;107;113;92;"red soil"
"5831";63;99;113;87;"red soil"
"5832";67;99;109;92;"red soil"
"5833";63;107;123;100;"red soil"
"5834";67;111;118;100;"red soil"
"5835";67;111;123;100;"red soil"
"5836";67;111;113;100;"red soil"
"5837";67;111;118;96;"red soil"
"5838";71;111;118;96;"red soil"
"5839";71;111;118;100;"red soil"
"5840";78;87;96;70;"damp grey soil"
"5841";78;87;96;70;"damp grey soil"
"5842";74;87;92;66;"damp grey soil"
"5843";74;83;88;66;"damp grey soil"
"5844";74;83;84;66;"damp grey soil"
"5845";74;87;88;70;"very damp grey soil"
"5846";66;71;73;55;"very damp grey soil"
"5847";63;75;80;59;"very damp grey soil"
"5848";78;91;96;78;"very damp grey soil"
"5849";90;109;117;96;"grey soil"
"5850";86;104;112;92;"grey soil"
"5851";86;113;122;100;"grey soil"
"5852";70;100;112;92;"red soil"
"5853";63;87;100;81;"red soil"
"5854";66;104;112;92;"red soil"
"5855";66;109;117;92;"red soil"
"5856";63;104;117;92;"red soil"
"5857";63;104;112;92;"red soil"
"5858";66;104;117;92;"red soil"
"5859";63;100;112;92;"red soil"
"5860";66;113;122;96;"red soil"
"5861";70;113;117;96;"red soil"
"5862";70;109;112;96;"red soil"
"5863";66;100;108;85;"red soil"
"5864";75;84;90;68;"damp grey soil"
"5865";71;81;82;64;"damp grey soil"
"5866";67;73;82;60;"very damp grey soil"
"5867";67;73;79;60;"very damp grey soil"
"5868";67;84;79;68;"very damp grey soil"
"5869";67;84;90;64;"very damp grey soil"
"5870";67;81;82;64;"very damp grey soil"
"5871";67;81;82;64;"very damp grey soil"
"5872";63;63;79;57;"vegetation stubble"
"5873";79;91;101;83;"very damp grey soil"
"5874";92;108;114;94;"grey soil"
"5875";83;103;114;90;"grey soil"
"5876";67;99;114;94;"red soil"
"5877";63;91;105;90;"red soil"
"5878";59;99;114;90;"red soil"
"5879";63;99;114;90;"red soil"
"5880";63;99;110;86;"red soil"
"5881";59;95;105;86;"red soil"
"5882";67;95;105;79;"red soil"
"5883";67;95;101;86;"red soil"
"5884";67;108;119;98;"red soil"
"5885";67;108;119;94;"red soil"
"5886";67;103;114;94;"red soil"
"5887";67;112;119;98;"red soil"
"5888";74;84;85;65;"damp grey soil"
"5889";70;79;82;62;"very damp grey soil"
"5890";70;79;82;65;"very damp grey soil"
"5891";67;84;85;69;"very damp grey soil"
"5892";78;92;97;76;"very damp grey soil"
"5893";67;71;78;62;"vegetation stubble"
"5894";78;92;97;87;"very damp grey soil"
"5895";78;97;101;83;"very damp grey soil"
"5896";67;102;114;94;"red soil"
"5897";60;102;114;90;"red soil"
"5898";57;88;101;87;"red soil"
"5899";57;88;101;83;"red soil"
"5900";57;88;105;83;"red soil"
"5901";57;97;110;87;"red soil"
"5902";57;92;105;83;"red soil"
"5903";57;88;105;83;"red soil"
"5904";63;111;119;97;"red soil"
"5905";67;97;105;80;"red soil"
"5906";63;102;114;90;"red soil"
"5907";63;106;114;97;"red soil"
"5908";67;111;124;94;"red soil"
"5909";67;115;124;97;"red soil"
"5910";70;111;119;97;"red soil"
"5911";67;111;119;94;"red soil"
"5912";67;102;105;87;"red soil"
"5913";64;69;74;57;"very damp grey soil"
"5914";72;77;86;65;"very damp grey soil"
"5915";88;106;111;87;"very damp grey soil"
"5916";88;106;111;87;"very damp grey soil"
"5917";80;98;102;83;"very damp grey soil"
"5918";68;77;90;68;"very damp grey soil"
"5919";76;85;98;79;"very damp grey soil"
"5920";64;98;102;91;"red soil"
"5921";60;98;111;87;"red soil"
"5922";53;85;94;76;"red soil"
"5923";64;106;120;94;"red soil"
"5924";64;89;106;83;"red soil"
"5925";64;102;115;91;"red soil"
"5926";68;111;120;98;"red soil"
"5927";64;111;125;98;"red soil"
"5928";72;111;120;98;"red soil"
"5929";68;111;115;94;"red soil"
"5930";68;111;115;94;"red soil"
"5931";68;75;71;56;"very damp grey soil"
"5932";68;71;75;56;"very damp grey soil"
"5933";64;75;75;56;"very damp grey soil"
"5934";64;71;75;63;"very damp grey soil"
"5935";68;83;83;70;"very damp grey soil"
"5936";68;83;87;67;"very damp grey soil"
"5937";68;79;83;59;"very damp grey soil"
"5938";68;75;79;59;"very damp grey soil"
"5939";88;103;113;85;"very damp grey soil"
"5940";76;87;96;70;"very damp grey soil"
"5941";76;83;87;70;"very damp grey soil"
"5942";76;87;96;78;"very damp grey soil"
"5943";88;107;113;92;"grey soil"
"5944";84;112;122;99;"grey soil"
"5945";84;116;122;99;"red soil"
"5946";64;99;108;92;"red soil"
"5947";53;83;100;85;"red soil"
"5948";53;83;104;81;"red soil"
"5949";53;75;79;74;"red soil"
"5950";56;79;91;78;"red soil"
"5951";60;87;100;85;"red soil"
"5952";56;87;104;81;"red soil"
"5953";53;87;104;88;"red soil"
"5954";53;83;100;81;"red soil"
"5955";53;79;96;78;"red soil"
"5956";64;107;113;96;"red soil"
"5957";68;107;118;96;"red soil"
"5958";64;112;122;96;"red soil"
"5959";68;112;128;99;"red soil"
"5960";63;75;74;58;"very damp grey soil"
"5961";63;68;70;58;"very damp grey soil"
"5962";63;72;77;58;"very damp grey soil"
"5963";75;83;96;79;"very damp grey soil"
"5964";75;91;96;83;"very damp grey soil"
"5965";79;87;96;75;"very damp grey soil"
"5966";75;83;96;79;"very damp grey soil"
"5967";88;107;118;96;"grey soil"
"5968";84;111;118;96;"grey soil"
"5969";71;103;113;96;"red soil"
"5970";63;91;104;87;"red soil"
"5971";59;91;100;87;"red soil"
"5972";55;83;100;83;"red soil"
"5973";51;75;96;79;"red soil"
"5974";55;72;85;75;"red soil"
"5975";59;91;104;83;"red soil"
"5976";51;79;96;79;"red soil"
"5977";63;95;109;92;"red soil"
"5978";84;116;118;96;"red soil"
"5979";75;107;123;96;"red soil"
"5980";63;95;100;83;"red soil"
"5981";67;107;118;96;"red soil"
"5982";67;111;123;100;"red soil"
"5983";71;107;118;96;"red soil"
"5984";71;107;109;92;"red soil"
"5985";63;71;76;55;"very damp grey soil"
"5986";70;83;92;70;"very damp grey soil"
"5987";59;63;88;74;"very damp grey soil"
"5988";74;79;88;74;"very damp grey soil"
"5989";78;91;100;81;"very damp grey soil"
"5990";86;100;108;92;"grey soil"
"5991";78;113;112;96;"red soil"
"5992";66;91;100;81;"red soil"
"5993";56;83;100;81;"red soil"
"5994";49;75;100;78;"red soil"
"5995";56;75;92;74;"red soil"
"5996";56;79;92;78;"red soil"
"5997";52;67;80;74;"red soil"
"5998";56;67;84;70;"red soil"
"5999";52;71;84;74;"red soil"
"6000";56;79;96;74;"red soil"
"6001";63;91;108;89;"red soil"
"6002";56;83;100;81;"red soil"
"6003";56;79;100;81;"red soil"
"6004";70;100;117;92;"red soil"
"6005";66;109;122;100;"red soil"
"6006";70;113;117;100;"red soil"
"6007";66;104;108;92;"red soil"
"6008";79;95;101;79;"very damp grey soil"
"6009";87;112;114;90;"grey soil"
"6010";96;108;119;94;"grey soil"
"6011";92;108;124;90;"grey soil"
"6012";92;99;105;86;"grey soil"
"6013";83;88;97;79;"very damp grey soil"
"6014";92;108;114;98;"grey soil"
"6015";49;73;97;79;"red soil"
"6016";56;84;97;79;"red soil"
"6017";52;66;86;72;"red soil"
"6018";59;91;105;86;"red soil"
"6019";67;103;124;94;"red soil"
"6020";63;108;124;98;"red soil"
"6021";67;103;114;90;"red soil"
"6022";67;95;105;86;"red soil"
"6023";67;71;78;58;"very damp grey soil"
"6024";67;84;85;65;"very damp grey soil"
"6025";78;97;97;76;"grey soil"
"6026";82;102;105;80;"grey soil"
"6027";85;106;110;83;"grey soil"
"6028";89;106;110;87;"grey soil"
"6029";93;111;119;97;"grey soil"
"6030";82;92;101;80;"very damp grey soil"
"6031";67;71;82;65;"very damp grey soil"
"6032";74;102;114;90;"red soil"
"6033";63;97;114;94;"red soil"
"6034";57;97;105;90;"red soil"
"6035";57;84;93;76;"red soil"
"6036";53;79;93;73;"red soil"
"6037";53;79;93;73;"red soil"
"6038";57;106;110;90;"red soil"
"6039";67;111;119;94;"red soil"
"6040";70;111;119;97;"red soil"
"6041";67;88;110;90;"vegetation stubble"
"6042";88;111;111;91;"grey soil"
"6043";88;106;106;87;"grey soil"
"6044";88;111;111;94;"grey soil"
"6045";92;111;115;94;"grey soil"
"6046";64;62;82;65;"very damp grey soil"
"6047";76;102;111;91;"grey soil"
"6048";53;69;86;72;"red soil"
"6049";50;66;82;76;"red soil"
"6050";53;73;90;76;"red soil"
"6051";57;73;90;76;"red soil"
"6052";57;85;94;79;"red soil"
"6053";53;81;90;79;"red soil"
"6054";60;94;102;87;"red soil"
"6055";60;98;111;87;"red soil"
"6056";60;102;111;94;"red soil"
"6057";68;111;120;98;"red soil"
"6058";68;102;111;87;"red soil"
"6059";50;62;102;98;"cotton crop"
"6060";64;98;111;91;"red soil"
"6061";68;102;111;91;"red soil"
"6062";64;73;90;79;"very damp grey soil"
"6063";84;103;108;81;"grey soil"
"6064";88;107;113;92;"grey soil"
"6065";84;103;104;81;"grey soil"
"6066";84;103;108;85;"grey soil"
"6067";84;103;108;88;"grey soil"
"6068";84;95;100;85;"very damp grey soil"
"6069";76;83;96;74;"very damp grey soil"
"6070";76;95;113;88;"very damp grey soil"
"6071";71;99;108;88;"red soil"
"6072";60;95;113;92;"red soil"
"6073";53;95;108;88;"red soil"
"6074";53;79;100;81;"red soil"
"6075";53;71;91;74;"red soil"
"6076";64;99;113;92;"red soil"
"6077";64;95;108;88;"red soil"
"6078";60;87;96;81;"red soil"
"6079";56;83;100;81;"red soil"
"6080";56;91;104;85;"red soil"
"6081";68;107;122;96;"red soil"
"6082";64;99;113;88;"red soil"
"6083";64;95;108;85;"red soil"
"6084";71;91;118;92;"vegetation stubble"
"6085";80;95;118;96;"vegetation stubble"
"6086";80;95;118;92;"vegetation stubble"
"6087";64;64;83;74;"vegetation stubble"
"6088";60;61;79;70;"vegetation stubble"
"6089";93;107;113;92;"grey soil"
"6090";88;107;113;87;"grey soil"
"6091";84;103;109;79;"grey soil"
"6092";88;103;109;92;"grey soil"
"6093";84;103;109;92;"grey soil"
"6094";48;72;89;75;"red soil"
"6095";51;68;81;71;"red soil"
"6096";59;79;96;79;"red soil"
"6097";59;83;89;79;"red soil"
"6098";63;95;104;87;"red soil"
"6099";63;95;109;87;"red soil"
"6100";67;95;100;87;"red soil"
"6101";63;95;104;83;"red soil"
"6102";67;103;113;92;"red soil"
"6103";71;111;128;96;"red soil"
"6104";44;37;118;133;"cotton crop"
"6105";44;32;118;129;"cotton crop"
"6106";59;87;104;83;"red soil"
"6107";63;95;100;83;"vegetation stubble"
"6108";75;95;109;96;"vegetation stubble"
"6109";79;99;109;83;"vegetation stubble"
"6110";51;51;81;79;"vegetation stubble"
"6111";48;42;74;75;"vegetation stubble"
"6112";90;100;108;81;"grey soil"
"6113";86;104;108;85;"grey soil"
"6114";90;104;108;89;"grey soil"
"6115";86;100;108;89;"grey soil"
"6116";82;96;100;81;"grey soil"
"6117";86;96;100;81;"grey soil"
"6118";78;104;122;96;"red soil"
"6119";74;109;112;96;"red soil"
"6120";66;104;112;92;"red soil"
"6121";52;63;80;70;"red soil"
"6122";56;75;92;78;"red soil"
"6123";63;96;108;89;"red soil"
"6124";56;87;100;85;"red soil"
"6125";63;100;108;96;"red soil"
"6126";66;100;117;92;"red soil"
"6127";66;104;122;103;"red soil"
"6128";66;113;117;100;"red soil"
"6129";66;109;117;100;"red soil"
"6130";46;32;112;133;"cotton crop"
"6131";70;87;112;100;"vegetation stubble"
"6132";66;83;117;100;"vegetation stubble"
"6133";70;87;112;100;"vegetation stubble"
"6134";49;46;69;66;"vegetation stubble"
"6135";87;103;110;83;"grey soil"
"6136";83;91;97;79;"grey soil"
"6137";83;95;101;83;"grey soil"
"6138";87;99;105;86;"grey soil"
"6139";63;99;114;90;"red soil"
"6140";52;73;82;75;"red soil"
"6141";59;81;101;83;"red soil"
"6142";63;95;110;90;"red soil"
"6143";63;103;119;90;"red soil"
"6144";63;99;110;94;"red soil"
"6145";42;32;114;135;"cotton crop"
"6146";42;30;110;139;"cotton crop"
"6147";42;30;114;135;"cotton crop"
"6148";63;88;105;83;"vegetation stubble"
"6149";67;88;110;98;"vegetation stubble"
"6150";67;88;119;98;"vegetation stubble"
"6151";75;91;110;94;"vegetation stubble"
"6152";59;63;79;72;"vegetation stubble"
"6153";82;97;101;80;"grey soil"
"6154";85;102;110;87;"grey soil"
"6155";85;102;110;90;"grey soil"
"6156";89;102;110;87;"grey soil"
"6157";89;102;114;87;"grey soil"
"6158";89;106;114;94;"grey soil"
"6159";89;97;101;80;"grey soil"
"6160";85;97;105;80;"grey soil"
"6161";82;92;105;76;"grey soil"
"6162";85;92;101;83;"grey soil"
"6163";85;92;105;83;"grey soil"
"6164";67;97;110;94;"red soil"
"6165";57;97;110;94;"red soil"
"6166";50;71;89;76;"red soil"
"6167";47;71;89;80;"red soil"
"6168";50;71;85;76;"red soil"
"6169";47;67;85;69;"red soil"
"6170";50;79;93;76;"red soil"
"6171";50;79;89;76;"red soil"
"6172";60;88;101;83;"red soil"
"6173";63;79;97;83;"red soil"
"6174";67;97;114;87;"red soil"
"6175";60;92;105;87;"red soil"
"6176";53;84;110;87;"red soil"
"6177";53;84;105;83;"red soil"
"6178";63;92;110;94;"red soil"
"6179";67;102;119;97;"red soil"
"6180";74;106;124;104;"red soil"
"6181";78;111;129;101;"red soil"
"6182";67;102;119;97;"red soil"
"6183";70;111;124;101;"red soil"
"6184";67;111;114;97;"red soil"
"6185";60;88;110;97;"red soil"
"6186";44;31;114;140;"cotton crop"
"6187";70;88;105;87;"vegetation stubble"
"6188";70;88;114;97;"vegetation stubble"
"6189";63;75;89;73;"very damp grey soil"
"6190";88;102;102;79;"grey soil"
"6191";84;98;106;83;"grey soil"
"6192";84;102;106;87;"grey soil"
"6193";72;94;106;87;"grey soil"
"6194";64;98;111;91;"red soil"
"6195";53;69;86;72;"red soil"
"6196";50;73;90;76;"red soil"
"6197";53;77;94;76;"red soil"
"6198";50;73;90;76;"red soil"
"6199";50;69;86;72;"red soil"
"6200";53;77;90;76;"red soil"
"6201";60;77;90;79;"red soil"
"6202";68;106;115;94;"red soil"
"6203";57;94;111;87;"red soil"
"6204";60;85;102;87;"red soil"
"6205";60;85;102;87;"red soil"
"6206";80;115;125;102;"red soil"
"6207";64;106;115;94;"red soil"
"6208";64;106;120;98;"red soil"
"6209";68;102;115;94;"red soil"
"6210";53;59;106;113;"cotton crop"
"6211";50;31;115;128;"cotton crop"
"6212";47;34;111;128;"cotton crop"
"6213";44;34;115;128;"cotton crop"
"6214";44;31;115;131;"cotton crop"
"6215";50;43;98;109;"cotton crop"
"6216";57;73;86;72;"vegetation stubble"
"6217";64;85;102;91;"vegetation stubble"
"6218";68;77;98;79;"very damp grey soil"
"6219";80;91;96;78;"grey soil"
"6220";80;95;100;78;"grey soil"
"6221";88;112;113;88;"grey soil"
"6222";92;112;118;88;"grey soil"
"6223";84;103;104;81;"grey soil"
"6224";84;99;104;81;"grey soil"
"6225";88;103;108;88;"grey soil"
"6226";50;68;87;74;"red soil"
"6227";50;75;91;81;"red soil"
"6228";56;75;91;74;"red soil"
"6229";53;79;96;81;"red soil"
